Year,Honours List,Order,Level,Award,Name,Citation,County
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Alma Joan MURRAY ,"Vice President, North Yorkshire, Royal British Legion Women's Section.  For voluntary service to Service Personnel and Veterans.",Durham
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maureen MURRAY ,"Lately Programme Manager, the Children's Society, Solihull.  For services to Disabled Children and their Families.",West Midlands
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Nanette MUTRIE ,"Chair, Physical Activity for Health, University of Edinburgh.  For services to Physical Activity and Health in Scotland.",Glasgow
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Annemarie NAYLOR ,For services to Community Asset Ownership.,Essex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret Anne Mckinnon NEAL ,"Secretary, Scotland Branch, Commonwealth Parliamentary Association.  For services to the Scottish Parliament and International Relations.",Edinburgh
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Alastair Lockington NOBLE ,"For services to Health, Social Care and Conservation in Nairnshire.",Nairn
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Terrance NOEL JP,"Founder, Melodians Steel Orchestra.  For services to Music.",Middlesex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Deirdre NUTT ,"Chair, Dartmouth Caring.  For services to Older People.",Devon
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Geoffrey OGDEN ,"Volunteer, Humberside Police.  For services to the community in the East Riding of Yorkshire.",East Riding of Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mairi Christine O'KEEFE ,"Chief Executive Officer, Leuchie House.  For services to People with Disabilities.",East Lothian
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Katherine Elizabeth O'NEIL ,For services to Guiding.,North Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Anne OWEN ,"Founder, North Clwyd Animal Rescue Centre.  For services to Animal Health and Welfare in North Wales.",Clwyd
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marion Ruth OXLEY ,"For services to the community in St Albans and Wheathampstead, Hertfordshire.",Hertfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Albert Herbert Percy PALMER ,"Honorary Secretary, Chartered Institution of Civil Engineering Surveyors.  For services to Construction.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew Edward PANTER DL,For services to charity and to the community in Berkshire.,Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Royston PARSONS DL,For services to Education and the community in Bristol.,Somerset
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Vanita PARTI ,"Founder, Blink Brow Bar.  For services to the Beauty Industry and to Street Children in India through Butterflies.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ushma PATEL ,"Diary Secretary, Department for Communities and Local Government.  For services to Public Administration and to the community through the Dharmaj Society of London.",Hampshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Eleanor Margaret PATERSON ,"Community Reparation Officer, Surrey Youth Justice.   For services to Restorative Justice.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Keith Russell PATERSON ,For services to Promoting Information Technology to Elderly People in the UK.,Suffolk
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William PATTERSON ,"Chair, Board of Governors, Dromore Central Primary and Dromore High Schools.  For services to Education in Northern Ireland.",Down
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Terry PATTINSON ,"Senior Officer, National Crime Agency.  For services to Law Enforcement in the Field of Kidnap and Extortion.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gerard Hilary PENFOLD ,"Performance Manager, Debt Management and Banking, London, HM Revenue and Customs.  For services to Debt Collection.",Middlesex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Roger PERCIVAL ,"For charitable services through Harrogate Rotary Club, North Yorkshire.",North Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Stephen Roger PERRIN ,For services to the Cinema Industry.,South Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Nicolette Elizabeth PERRY ,For services to Further Education and Training.,Somerset
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Gavin PETTIGREW ,For services to Mountaineering.,Derbyshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Graeme James PHILLIPS ,"Artistic Director, Unity Theatre.  For services to the Arts in Liverpool.",Merseyside
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Jonathan Robert PICKLES ,"Bradford Community Safety Inspector, West Yorkshire Police.  For services to Policing and the community in Bradford.",West Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ronald Vincent PILKINGTON ,"Group Scout Leader, 17th South West Leeds Scout Group. For services to Young People.",West Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Tom PIPER ,Theatre Designer.  For services to Theatre and First World War Commemorations.,London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alexander James PIRIE ,"For voluntary service in Livingston, West Lothian.",West Lothian
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Marguerite PORTER ,"Director, Yorkshire Ballet Summer School.  For services to Ballet.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Eric POWELL ,For services to Football and charity.,North Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Katherine Mary POWLEY ,"County Network Coordinator and Streetworks Manager, Oxfordshire County Council.  For services to the community in Oxfordshire.",Oxfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Francis PRENDERGAST ,"Lord Mayor and Councillor, Liverpool City Council.  For services to Local Government and to the community in Liverpool.",Merseyside
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Linvoy Stephen PRIMUS ,For services to Football and charity in Portsmouth.,Hampshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Barrie Christopher QUINN ,"Officer, Personal Tax Operations Complaint Handler, HM Revenue and Customs.  For services to Customers and voluntary service in Newcastle.",Northumberland
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jennifer Margaret RAFFERTY ,"Research Accounts Manager, University of Kent.  For services to Higher Education.",Kent
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire, Gail RAMSDEN ,"Senior Officer, IT Skills and Capability Manager, Valuation Office Agency.  For services to Young People through the ICT Apprentice Scheme.",West Sussex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Richard Thomas RAMSDEN ,"Lately Professor of Otolaryngology, Manchester Royal Infirmary and Honorary Professor, University of Manchester.  For services to Otolaryngology.",Oxfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Carolyn Mary RANDALL ,"Area Manager, Crimestoppers Trust, Sussex.  For services to Crime Prevention.",East Sussex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Mohammad Aslam RASHUD ,"Headteacher, John Summers High School, Flintshire.  For services to Education in Wales.",Cheshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Peter REECE ,"Chair, Reece Group Ltd.  For services to Engineering, Manufacturing and Innovation.",Tyne and Wear
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Laila REMTULLA ,"Managing Director, Laila's Fine Foods Ltd.  For services to the Food and Drink Business.",Lancashire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Kenneth Christopher RICHARDS ,"Volunteer Coastguard, Port Isaac Coastguard Rescue Team.  For services to Maritime Safety.",Cornwall
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kate Louise RICHARDSON-WALSH ,"Captain, England and Great Britain Women's Hockey Teams. For services to Hockey.",Berkshire
